index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
54,appear,1663,953,40,60,67.610,405,82,ok
54,disappear,1663,953,40,60,52.130,405,82,ok
55,appear,1663,953,40,60,74.985,405,82,ok
55,disappear,1663,953,40,60,66.458,405,82,ok
56,appear,1663,953,40,60,66.965,405,82,ok
56,disappear,1663,953,40,60,51.395,405,82,ok
57,appear,1663,953,40,60,68.890,405,82,ok
57,disappear,1663,953,40,60,67.858,405,82,ok
58,appear,1663,953,40,60,75.167,405,82,ok
58,disappear,1663,953,40,60,64.300,405,82,ok
59,appear,1663,953,40,60,79.354,405,82,ok
59,disappear,1663,953,40,60,66.103,405,82,ok
60,appear,1663,953,40,60,74.923,405,82,ok
60,disappear,1663,953,40,60,68.940,405,82,ok
61,appear,1663,953,40,60,82.523,405,82,ok
61,disappear,1663,953,40,60,68.731,405,82,ok
62,appear,1663,953,40,60,68.123,405,82,ok
62,disappear,1663,953,40,60,54.216,405,82,ok
63,appear,1663,953,40,60,66.396,405,82,ok
63,disappear,1663,953,40,60,50.189,405,82,ok
64,appear,1663,953,40,60,72.422,405,82,ok
64,disappear,1663,953,40,60,64.208,405,82,ok
65,appear,1663,953,40,60,70.156,405,82,ok
65,disappear,1663,953,40,60,68.884,405,82,ok
66,appear,1663,953,40,60,59.939,405,82,ok
66,disappear,1663,953,40,60,47.836,405,82,ok
67,appear,1663,953,40,60,69.724,405,82,ok
67,disappear,1663,953,40,60,70.896,405,82,ok
68,appear,1663,953,40,60,69.968,405,82,ok
68,disappear,1663,953,40,60,67.651,405,82,ok
69,appear,1663,953,40,60,86.860,405,82,ok
69,disappear,1663,953,40,60,73.829,405,82,ok
70,appear,1663,953,40,60,72.180,405,82,ok
70,disappear,1663,953,40,60,74.926,405,82,ok
71,appear,1663,953,40,60,81.003,405,82,ok
71,disappear,1663,953,40,60,71.086,405,82,ok
72,appear,1663,953,40,60,76.017,405,82,ok
72,disappear,1663,953,40,60,68.143,405,82,ok
73,appear,1663,953,40,60,93.138,405,82,ok
73,disappear,1663,953,40,60,58.339,405,82,ok
74,appear,1663,953,40,60,91.303,405,82,ok
74,disappear,1663,953,40,60,62.941,405,82,ok
75,appear,1663,953,40,60,69.292,405,82,ok
75,disappear,1663,953,40,60,55.507,405,82,ok
76,appear,1663,953,40,60,92.728,405,82,ok
76,disappear,1663,953,40,60,59.740,405,82,ok
77,appear,1663,953,40,60,80.795,405,82,ok
77,disappear,1663,953,40,60,60.115,405,82,ok
78,appear,1663,953,40,60,91.220,405,82,ok
78,disappear,1663,953,40,60,75.560,405,82,ok
79,appear,1663,953,40,60,84.218,405,82,ok
79,disappear,1663,953,40,60,57.340,405,82,ok
80,appear,1663,953,40,60,83.639,405,82,ok
80,disappear,1663,953,40,60,60.657,405,82,ok
81,appear,1663,953,40,60,92.107,405,82,ok
81,disappear,1663,953,40,60,61.278,405,82,ok
82,appear,1663,953,40,60,85.911,405,82,ok
82,disappear,1663,953,40,60,66.096,405,82,ok
83,appear,1663,953,40,60,83.720,405,82,ok
83,disappear,1663,953,40,60,73.728,405,82,ok
84,appear,1663,953,40,60,79.963,405,82,ok
84,disappear,1663,953,40,60,60.661,405,82,ok
85,appear,1663,953,40,60,90.616,405,82,ok
85,disappear,1663,953,40,60,62.622,405,82,ok
86,appear,1663,953,40,60,93.102,405,82,ok
86,disappear,1663,953,40,60,67.945,405,82,ok
87,appear,1663,953,40,60,70.859,405,82,ok
