index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
0,appear,1157,871,40,60,35.374,617,121,ok
0,disappear,1157,871,40,60,27.236,617,121,ok
1,appear,1157,871,40,60,24.177,617,121,ok
1,disappear,1157,871,40,60,17.970,617,121,ok
2,appear,1157,871,40,60,25.711,617,121,ok
2,disappear,1157,871,40,60,27.963,617,121,ok
3,appear,1157,871,40,60,24.739,617,121,ok
3,disappear,1157,871,40,60,26.810,617,121,ok
4,appear,1157,871,40,60,27.587,617,121,ok
4,disappear,1157,871,40,60,24.868,617,121,ok
5,appear,1157,871,40,60,25.489,617,121,ok
5,disappear,1157,871,40,60,25.453,617,121,ok
6,appear,1157,871,40,60,28.053,617,121,ok
6,disappear,1157,871,40,60,25.207,617,121,ok
7,appear,1157,871,40,60,25.795,617,121,ok
7,disappear,1157,871,40,60,24.843,617,121,ok
8,appear,1157,871,40,60,25.671,617,121,ok
8,disappear,1157,871,40,60,24.717,617,121,ok
9,appear,1157,871,40,60,28.317,617,121,ok
9,disappear,1157,871,40,60,24.774,617,121,ok
10,appear,1157,871,40,60,25.681,617,121,ok
10,disappear,1157,871,40,60,26.470,617,121,ok
11,appear,1157,871,40,60,32.227,617,121,ok
11,disappear,1157,871,40,60,15.339,617,121,ok
12,appear,1157,871,40,60,29.013,617,121,ok
12,disappear,1157,871,40,60,26.899,617,121,ok
13,appear,1157,871,40,60,25.387,617,121,ok
13,disappear,1157,871,40,60,25.403,617,121,ok
14,appear,1157,871,40,60,30.697,617,121,ok
14,disappear,1157,871,40,60,16.221,617,121,ok
15,appear,1157,871,40,60,27.552,617,121,ok
15,disappear,1157,871,40,60,27.609,617,121,ok
16,appear,1157,871,40,60,25.056,617,121,ok
16,disappear,1157,871,40,60,25.535,617,121,ok
17,appear,1157,871,40,60,25.331,617,121,ok
17,disappear,1157,871,40,60,27.471,617,121,ok
18,appear,1157,871,40,60,13.672,617,121,ok
18,disappear,1157,871,40,60,28.840,617,121,ok
19,appear,1157,871,40,60,25.294,617,121,ok
19,disappear,1157,871,40,60,25.165,617,121,ok
20,appear,1157,871,40,60,26.173,617,121,ok
20,disappear,1157,871,40,60,24.873,617,121,ok
21,appear,1157,871,40,60,24.521,617,121,ok
21,disappear,1157,871,40,60,25.046,617,121,ok
22,appear,1157,871,40,60,28.438,617,121,ok
22,disappear,1157,871,40,60,24.836,617,121,ok
23,appear,1157,871,40,60,25.936,617,121,ok
23,disappear,1157,871,40,60,25.175,617,121,ok
24,appear,1157,871,40,60,25.697,617,121,ok
24,disappear,1157,871,40,60,24.214,617,121,ok
25,appear,1157,871,40,60,26.947,617,121,ok
25,disappear,1157,871,40,60,25.389,617,121,ok
26,appear,1157,871,40,60,24.782,617,121,ok
26,disappear,1157,871,40,60,26.473,617,121,ok
27,appear,1157,871,40,60,25.390,617,121,ok
27,disappear,1157,871,40,60,24.297,617,121,ok
28,appear,1157,871,40,60,28.269,617,121,ok
28,disappear,1157,871,40,60,24.603,617,121,ok
29,appear,1157,871,40,60,25.747,617,121,ok
29,disappear,1157,871,40,60,24.240,617,121,ok
30,appear,1157,871,40,60,24.422,617,121,ok
30,disappear,1157,871,40,60,25.584,617,121,ok
31,appear,1157,871,40,60,24.464,617,121,ok
31,disappear,1157,871,40,60,24.735,617,121,ok
32,appear,1157,871,40,60,24.829,617,121,ok
32,disappear,1157,871,40,60,25.356,617,121,ok
33,appear,1157,871,40,60,28.244,617,121,ok
33,disappear,1157,871,40,60,24.559,617,121,ok
34,appear,1157,871,40,60,25.394,617,121,ok
34,disappear,1157,871,40,60,19.841,617,121,ok
35,appear,1157,871,40,60,16.657,617,121,ok
35,disappear,1157,871,40,60,25.453,617,121,ok
36,appear,1157,871,40,60,24.825,617,121,ok
36,disappear,1157,871,40,60,24.555,617,121,ok
37,appear,1157,871,40,60,25.216,617,121,ok
37,disappear,1157,871,40,60,24.578,617,121,ok
38,appear,1157,871,40,60,28.509,617,121,ok
38,disappear,1157,871,40,60,25.089,617,121,ok
39,appear,1157,871,40,60,18.347,617,121,ok
39,disappear,1157,871,40,60,21.417,617,121,ok
40,appear,1157,871,40,60,31.028,617,121,ok
40,disappear,1157,871,40,60,27.653,617,121,ok
41,appear,1157,871,40,60,24.721,617,121,ok
41,disappear,1157,871,40,60,24.919,617,121,ok
42,appear,1157,871,40,60,28.693,617,121,ok
42,disappear,1157,871,40,60,27.486,617,121,ok
43,appear,1157,871,40,60,24.731,617,121,ok
43,disappear,1157,871,40,60,26.538,617,121,ok
44,appear,1157,871,40,60,25.383,617,121,ok
44,disappear,1157,871,40,60,27.485,617,121,ok
45,appear,1157,871,40,60,25.439,617,121,ok
45,disappear,1157,871,40,60,26.589,617,121,ok
46,appear,1157,871,40,60,25.848,617,121,ok
46,disappear,1157,871,40,60,24.352,617,121,ok
47,appear,1157,871,40,60,25.689,617,121,ok
47,disappear,1157,871,40,60,25.816,617,121,ok
48,appear,1157,871,40,60,24.790,617,121,ok
48,disappear,1157,871,40,60,25.856,617,121,ok
49,appear,1157,871,40,60,26.601,617,121,ok
49,disappear,1157,871,40,60,27.132,617,121,ok
50,appear,1157,871,40,60,26.038,617,121,ok
50,disappear,1157,871,40,60,24.762,617,121,ok
51,appear,1157,871,40,60,25.219,617,121,ok
51,disappear,1157,871,40,60,24.602,617,121,ok
52,appear,1157,871,40,60,24.241,617,121,ok
52,disappear,1157,871,40,60,27.121,617,121,ok
53,appear,1157,871,40,60,24.475,617,121,ok
53,disappear,1157,871,40,60,25.688,617,121,ok
54,appear,1157,871,40,60,24.906,617,121,ok
54,disappear,1157,871,40,60,26.477,617,121,ok
55,appear,1157,871,40,60,25.022,617,121,ok
55,disappear,1157,871,40,60,27.136,617,121,ok
56,appear,1157,871,40,60,26.742,617,121,ok
56,disappear,1157,871,40,60,17.985,617,121,ok
57,appear,1157,871,40,60,28.740,617,121,ok
57,disappear,1157,871,40,60,23.544,617,121,ok
58,appear,1157,871,40,60,28.934,617,121,ok
58,disappear,1157,871,40,60,29.044,617,121,ok
59,appear,1157,871,40,60,26.254,617,121,ok
59,disappear,1157,871,40,60,26.408,617,121,ok
60,appear,1157,871,40,60,24.869,617,121,ok
60,disappear,1157,871,40,60,25.592,617,121,ok
61,appear,1157,871,40,60,24.802,617,121,ok
61,disappear,1157,871,40,60,28.620,617,121,ok
62,appear,1157,871,40,60,30.746,617,121,ok
62,disappear,1157,871,40,60,27.777,617,121,ok
63,appear,1157,871,40,60,15.573,617,121,ok
63,disappear,1157,871,40,60,27.737,617,121,ok
64,appear,1157,871,40,60,25.359,617,121,ok
64,disappear,1157,871,40,60,25.360,617,121,ok
65,appear,1157,871,40,60,25.128,617,121,ok
65,disappear,1157,871,40,60,27.351,617,121,ok
66,appear,1157,871,40,60,24.758,617,121,ok
66,disappear,1157,871,40,60,21.321,617,121,ok
67,appear,1157,871,40,60,25.972,617,121,ok
67,disappear,1157,871,40,60,24.992,617,121,ok
68,appear,1157,871,40,60,26.629,617,121,ok
68,disappear,1157,871,40,60,25.774,617,121,ok
69,appear,1157,871,40,60,17.657,617,121,ok
69,disappear,1157,871,40,60,23.271,617,121,ok
70,appear,1157,871,40,60,25.045,617,121,ok
70,disappear,1157,871,40,60,26.517,617,121,ok
71,appear,1157,871,40,60,24.715,617,121,ok
71,disappear,1157,871,40,60,27.453,617,121,ok
72,appear,1157,871,40,60,24.748,617,121,ok
72,disappear,1157,871,40,60,28.092,617,121,ok
73,appear,1157,871,40,60,25.275,617,121,ok
73,disappear,1157,871,40,60,25.106,617,121,ok
74,appear,1157,871,40,60,26.735,617,121,ok
74,disappear,1157,871,40,60,24.620,617,121,ok
75,appear,1157,871,40,60,25.053,617,121,ok
75,disappear,1157,871,40,60,25.658,617,121,ok
76,appear,1157,871,40,60,27.157,617,121,ok
76,disappear,1157,871,40,60,25.186,617,121,ok
77,appear,1157,871,40,60,25.097,617,121,ok
77,disappear,1157,871,40,60,26.673,617,121,ok
78,appear,1157,871,40,60,27.109,617,121,ok
78,disappear,1157,871,40,60,25.227,617,121,ok
79,appear,1157,871,40,60,26.059,617,121,ok
79,disappear,1157,871,40,60,15.157,617,121,ok
80,appear,1157,871,40,60,13.819,617,121,ok
80,disappear,1157,871,40,60,14.056,617,121,ok
81,appear,1157,871,40,60,28.235,617,121,ok
81,disappear,1157,871,40,60,27.426,617,121,ok
82,appear,1157,871,40,60,25.084,617,121,ok
82,disappear,1157,871,40,60,25.285,617,121,ok
83,appear,1157,871,40,60,26.313,617,121,ok
83,disappear,1157,871,40,60,27.079,617,121,ok
84,appear,1157,871,40,60,24.426,617,121,ok
84,disappear,1157,871,40,60,24.825,617,121,ok
85,appear,1157,871,40,60,27.640,617,121,ok
85,disappear,1157,871,40,60,16.988,617,121,ok
86,appear,1157,871,40,60,25.544,617,121,ok
86,disappear,1157,871,40,60,24.610,617,121,ok
87,appear,1157,871,40,60,24.971,617,121,ok
87,disappear,1157,871,40,60,27.122,617,121,ok
88,appear,1157,871,40,60,26.237,617,121,ok
88,disappear,1157,871,40,60,24.883,617,121,ok
89,appear,1157,871,40,60,24.408,617,121,ok
89,disappear,1157,871,40,60,24.090,617,121,ok
90,appear,1157,871,40,60,25.701,617,121,ok
90,disappear,1157,871,40,60,24.234,617,121,ok
91,appear,1157,871,40,60,11.367,617,121,ok
91,disappear,1157,871,40,60,28.988,617,121,ok
92,appear,1157,871,40,60,31.142,617,121,ok
92,disappear,1157,871,40,60,25.583,617,121,ok
93,appear,1157,871,40,60,30.506,617,121,ok
93,disappear,1157,871,40,60,28.074,617,121,ok
94,appear,1157,871,40,60,25.497,617,121,ok
94,disappear,1157,871,40,60,25.253,617,121,ok
95,appear,1157,871,40,60,25.557,617,121,ok
95,disappear,1157,871,40,60,25.097,617,121,ok
96,appear,1157,871,40,60,25.113,617,121,ok
96,disappear,1157,871,40,60,25.630,617,121,ok
97,appear,1157,871,40,60,24.929,617,121,ok
97,disappear,1157,871,40,60,24.990,617,121,ok
98,appear,1157,871,40,60,25.974,617,121,ok
98,disappear,1157,871,40,60,27.747,617,121,ok
99,appear,1157,871,40,60,24.796,617,121,ok
99,disappear,1157,871,40,60,27.198,617,121,ok
