index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
23,appear,1447,476,40,60,29.767,764,194,ok
23,disappear,1447,476,40,60,28.499,764,194,ok
24,appear,1447,476,40,60,27.887,764,194,ok
24,disappear,1447,476,40,60,23.888,764,194,ok
25,appear,1447,476,40,60,22.351,764,194,ok
25,disappear,1447,476,40,60,27.261,764,194,ok
26,appear,1447,476,40,60,22.723,764,194,ok
26,disappear,1447,476,40,60,21.773,764,194,ok
27,appear,1447,476,40,60,26.590,764,194,ok
27,disappear,1447,476,40,60,23.410,764,194,ok
28,appear,1447,476,40,60,23.726,764,194,ok
28,disappear,1447,476,40,60,24.635,764,194,ok
29,appear,1447,476,40,60,26.253,764,194,ok
29,disappear,1447,476,40,60,23.024,764,194,ok
30,appear,1447,476,40,60,22.716,764,194,ok
30,disappear,1447,476,40,60,27.342,764,194,ok
31,appear,1447,476,40,60,28.300,764,194,ok
31,disappear,1447,476,40,60,26.534,764,194,ok
32,appear,1447,476,40,60,30.401,764,194,ok
32,disappear,1447,476,40,60,20.491,764,194,ok
33,appear,1447,476,40,60,29.107,764,194,ok
33,disappear,1447,476,40,60,27.570,764,194,ok
34,appear,1447,476,40,60,23.095,764,194,ok
34,disappear,1447,476,40,60,22.250,764,194,ok
35,appear,1447,476,40,60,27.510,764,194,ok
35,disappear,1447,476,40,60,29.205,764,194,ok
36,appear,1447,476,40,60,25.685,764,194,ok
36,disappear,1447,476,40,60,26.198,764,194,ok
37,appear,1447,476,40,60,27.321,764,194,ok
37,disappear,1447,476,40,60,26.524,764,194,ok
38,appear,1447,476,40,60,26.632,764,194,ok
38,disappear,1447,476,40,60,27.614,764,194,ok
39,appear,1447,476,40,60,30.236,764,194,ok
39,disappear,1447,476,40,60,26.521,764,194,ok
40,appear,1447,476,40,60,30.011,764,194,ok
40,disappear,1447,476,40,60,24.414,764,194,ok
41,appear,1447,476,40,60,26.620,764,194,ok
41,disappear,1447,476,40,60,24.314,764,194,ok
42,appear,1447,476,40,60,26.583,764,194,ok
42,disappear,1447,476,40,60,27.687,764,194,ok
43,appear,1447,476,40,60,27.769,764,194,ok
43,disappear,1447,476,40,60,26.609,764,194,ok
44,appear,1447,476,40,60,27.446,764,194,ok
44,disappear,1447,476,40,60,29.699,764,194,ok
45,appear,1447,476,40,60,27.005,764,194,ok
45,disappear,1447,476,40,60,27.211,764,194,ok
46,appear,1447,476,40,60,28.797,764,194,ok
46,disappear,1447,476,40,60,23.823,764,194,ok
47,appear,1447,476,40,60,27.282,764,194,ok
47,disappear,1447,476,40,60,28.637,764,194,ok
48,appear,1447,476,40,60,25.734,764,194,ok
48,disappear,1447,476,40,60,27.348,764,194,ok
49,appear,1447,476,40,60,26.511,764,194,ok
49,disappear,1447,476,40,60,26.591,764,194,ok
50,appear,1447,476,40,60,28.468,764,194,ok
50,disappear,1447,476,40,60,27.504,764,194,ok
51,appear,1447,476,40,60,26.907,764,194,ok
51,disappear,1447,476,40,60,26.024,764,194,ok
52,appear,1447,476,40,60,28.147,764,194,ok
52,disappear,1447,476,40,60,26.523,764,194,ok
53,appear,1447,476,40,60,27.346,764,194,ok
53,disappear,1447,476,40,60,23.785,764,194,ok
54,appear,1447,476,40,60,23.734,764,194,ok
54,disappear,1447,476,40,60,22.742,764,194,ok
55,appear,1447,476,40,60,26.342,764,194,ok
55,disappear,1447,476,40,60,23.808,764,194,ok
56,appear,1447,476,40,60,29.114,764,194,ok
56,disappear,1447,476,40,60,22.315,764,194,ok
57,appear,1447,476,40,60,23.764,764,194,ok
57,disappear,1447,476,40,60,26.686,764,194,ok
58,appear,1447,476,40,60,27.839,764,194,ok
58,disappear,1447,476,40,60,29.336,764,194,ok
59,appear,1447,476,40,60,27.264,764,194,ok
59,disappear,1447,476,40,60,28.845,764,194,ok
60,appear,1447,476,40,60,30.096,764,194,ok
60,disappear,1447,476,40,60,27.223,764,194,ok
61,appear,1447,476,40,60,28.193,764,194,ok
61,disappear,1447,476,40,60,29.259,764,194,ok
62,appear,1447,476,40,60,21.523,764,194,ok
62,disappear,1447,476,40,60,22.872,764,194,ok
63,appear,1447,476,40,60,25.868,764,194,ok
63,disappear,1447,476,40,60,27.966,764,194,ok
64,appear,1447,476,40,60,29.290,764,194,ok
64,disappear,1447,476,40,60,24.682,764,194,ok
65,appear,1447,476,40,60,29.534,764,194,ok
65,disappear,1447,476,40,60,27.937,764,194,ok
66,appear,1447,476,40,60,28.110,764,194,ok
66,disappear,1447,476,40,60,28.300,764,194,ok
67,appear,1447,476,40,60,18.510,764,194,ok
67,disappear,1447,476,40,60,20.132,764,194,ok
68,appear,1447,476,40,60,19.403,764,194,ok
68,disappear,1447,476,40,60,19.318,764,194,ok
69,appear,1447,476,40,60,23.292,764,194,ok
69,disappear,1447,476,40,60,23.270,764,194,ok
70,appear,1447,476,40,60,23.031,764,194,ok
70,disappear,1447,476,40,60,17.104,764,194,ok
