index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
25,appear,1158,891,40,60,26.987,617,122,ok
25,disappear,1158,891,40,60,25.788,617,122,ok
26,appear,1158,891,40,60,25.231,617,122,ok
26,disappear,1158,891,40,60,17.274,617,122,ok
27,appear,1158,891,40,60,28.121,617,122,ok
27,disappear,1158,891,40,60,27.498,617,122,ok
28,appear,1158,891,40,60,17.255,617,122,ok
28,disappear,1158,891,40,60,25.285,617,122,ok
29,appear,1158,891,40,60,26.157,617,122,ok
29,disappear,1158,891,40,60,26.527,617,122,ok
30,appear,1158,891,40,60,24.927,617,122,ok
30,disappear,1158,891,40,60,24.963,617,122,ok
31,appear,1158,891,40,60,24.683,617,122,ok
31,disappear,1158,891,40,60,27.076,617,122,ok
32,appear,1158,891,40,60,16.551,617,122,ok
32,disappear,1158,891,40,60,28.124,617,122,ok
33,appear,1158,891,40,60,27.124,617,122,ok
33,disappear,1158,891,40,60,30.564,617,122,ok
34,appear,1158,891,40,60,27.920,617,122,ok
34,disappear,1158,891,40,60,16.293,617,122,ok
35,appear,1158,891,40,60,25.407,617,122,ok
35,disappear,1158,891,40,60,12.995,617,122,ok
36,appear,1158,891,40,60,26.396,617,122,ok
36,disappear,1158,891,40,60,25.097,617,122,ok
37,appear,1158,891,40,60,25.532,617,122,ok
37,disappear,1158,891,40,60,28.001,617,122,ok
38,appear,1158,891,40,60,26.642,617,122,ok
38,disappear,1158,891,40,60,25.520,617,122,ok
39,appear,1158,891,40,60,24.729,617,122,ok
39,disappear,1158,891,40,60,27.586,617,122,ok
40,appear,1158,891,40,60,24.678,617,122,ok
40,disappear,1158,891,40,60,25.337,617,122,ok
41,appear,1158,891,40,60,24.959,617,122,ok
41,disappear,1158,891,40,60,24.874,617,122,ok
42,appear,1158,891,40,60,24.296,617,122,ok
42,disappear,1158,891,40,60,25.590,617,122,ok
43,appear,1158,891,40,60,24.891,617,122,ok
43,disappear,1158,891,40,60,25.632,617,122,ok
44,appear,1158,891,40,60,25.016,617,122,ok
44,disappear,1158,891,40,60,27.615,617,122,ok
45,appear,1158,891,40,60,28.167,617,122,ok
45,disappear,1158,891,40,60,24.821,617,122,ok
46,appear,1158,891,40,60,24.913,617,122,ok
46,disappear,1158,891,40,60,27.602,617,122,ok
47,appear,1158,891,40,60,25.374,617,122,ok
47,disappear,1158,891,40,60,24.681,617,122,ok
48,appear,1158,891,40,60,24.415,617,122,ok
48,disappear,1158,891,40,60,27.373,617,122,ok
49,appear,1158,891,40,60,24.983,617,122,ok
49,disappear,1158,891,40,60,24.807,617,122,ok
50,appear,1158,891,40,60,24.448,617,122,ok
50,disappear,1158,891,40,60,20.352,617,122,ok
51,appear,1158,891,40,60,25.598,617,122,ok
51,disappear,1158,891,40,60,25.656,617,122,ok
52,appear,1158,891,40,60,24.239,617,122,ok
52,disappear,1158,891,40,60,28.921,617,122,ok
53,appear,1158,891,40,60,28.886,617,122,ok
53,disappear,1158,891,40,60,28.904,617,122,ok
54,appear,1158,891,40,60,24.514,617,122,ok
54,disappear,1158,891,40,60,24.762,617,122,ok
55,appear,1158,891,40,60,25.104,617,122,ok
55,disappear,1158,891,40,60,28.171,617,122,ok
56,appear,1158,891,40,60,26.163,617,122,ok
56,disappear,1158,891,40,60,25.011,617,122,ok
57,appear,1158,891,40,60,25.766,617,122,ok
57,disappear,1158,891,40,60,24.674,617,122,ok
58,appear,1158,891,40,60,25.703,617,122,ok
58,disappear,1158,891,40,60,25.401,617,122,ok
59,appear,1158,891,40,60,27.029,617,122,ok
59,disappear,1158,891,40,60,25.900,617,122,ok
60,appear,1158,891,40,60,25.514,617,122,ok
60,disappear,1158,891,40,60,24.964,617,122,ok
61,appear,1158,891,40,60,27.188,617,122,ok
61,disappear,1158,891,40,60,25.501,617,122,ok
62,appear,1158,891,40,60,24.438,617,122,ok
62,disappear,1158,891,40,60,27.138,617,122,ok
63,appear,1158,891,40,60,26.706,617,122,ok
63,disappear,1158,891,40,60,25.130,617,122,ok
64,appear,1158,891,40,60,24.465,617,122,ok
64,disappear,1158,891,40,60,25.065,617,122,ok
65,appear,1158,891,40,60,26.916,617,122,ok
65,disappear,1158,891,40,60,24.983,617,122,ok
66,appear,1158,891,40,60,25.678,617,122,ok
66,disappear,1158,891,40,60,27.109,617,122,ok
67,appear,1158,891,40,60,28.570,617,122,ok
67,disappear,1158,891,40,60,28.941,617,122,ok
68,appear,1158,891,40,60,24.492,617,122,ok
68,disappear,1158,891,40,60,24.879,617,122,ok
69,appear,1158,891,40,60,27.379,617,122,ok
69,disappear,1158,891,40,60,26.817,617,122,ok
70,appear,1158,891,40,60,24.727,617,122,ok
