index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
30,appear,1649,893,40,60,30.951,612,114,ok
30,disappear,1649,893,40,60,46.862,612,114,ok
31,appear,1649,893,40,60,23.610,612,114,ok
31,disappear,1649,893,40,60,24.330,612,114,ok
32,appear,1649,893,40,60,25.549,612,114,ok
32,disappear,1649,893,40,60,45.308,612,114,ok
33,appear,1649,893,40,60,21.206,612,114,ok
33,disappear,1649,893,40,60,44.246,612,114,ok
34,appear,1649,893,40,60,37.812,612,114,ok
34,disappear,1649,893,40,60,24.379,612,114,ok
35,appear,1649,893,40,60,26.520,612,114,ok
35,disappear,1649,893,40,60,46.608,612,114,ok
36,appear,1649,893,40,60,22.987,612,114,ok
36,disappear,1649,893,40,60,43.816,612,114,ok
37,appear,1649,893,40,60,23.324,612,114,ok
37,disappear,1649,893,40,60,25.284,612,114,ok
38,appear,1649,893,40,60,42.815,612,114,ok
38,disappear,1649,893,40,60,38.352,612,114,ok
39,appear,1649,893,40,60,26.395,612,114,ok
39,disappear,1649,893,40,60,45.118,612,114,ok
40,appear,1649,893,40,60,38.863,612,114,ok
40,disappear,1649,893,40,60,23.078,612,114,ok
41,appear,1649,893,40,60,43.330,612,114,ok
41,disappear,1649,893,40,60,43.824,612,114,ok
42,appear,1649,893,40,60,44.154,612,114,ok
42,disappear,1649,893,40,60,21.200,612,114,ok
43,appear,1649,893,40,60,20.617,612,114,ok
43,disappear,1649,893,40,60,49.179,612,114,ok
44,appear,1649,893,40,60,42.849,612,114,ok
44,disappear,1649,893,40,60,23.645,612,114,ok
45,appear,1649,893,40,60,40.948,612,114,ok
45,disappear,1649,893,40,60,43.390,612,114,ok
46,appear,1649,893,40,60,49.522,612,114,ok
46,disappear,1649,893,40,60,46.822,612,114,ok
47,appear,1649,893,40,60,42.823,612,114,ok
47,disappear,1649,893,40,60,23.477,612,114,ok
48,appear,1649,893,40,60,36.722,612,114,ok
48,disappear,1649,893,40,60,22.224,612,114,ok
49,appear,1649,893,40,60,44.052,612,114,ok
49,disappear,1649,893,40,60,20.895,612,114,ok
50,appear,1649,893,40,60,19.816,612,114,ok
50,disappear,1649,893,40,60,24.506,612,114,ok
51,appear,1649,893,40,60,22.027,612,114,ok
51,disappear,1649,893,40,60,27.348,612,114,ok
52,appear,1649,893,40,60,24.942,612,114,ok
52,disappear,1649,893,40,60,45.976,612,114,ok
53,appear,1649,893,40,60,36.375,612,114,ok
53,disappear,1649,893,40,60,25.005,612,114,ok
54,appear,1649,893,40,60,44.534,612,114,ok
54,disappear,1649,893,40,60,48.193,612,114,ok
55,appear,1649,893,40,60,49.988,612,114,ok
55,disappear,1649,893,40,60,53.395,612,114,ok
56,appear,1649,893,40,60,24.850,612,114,ok
56,disappear,1649,893,40,60,44.040,612,114,ok
57,appear,1649,893,40,60,22.551,612,114,ok
57,disappear,1649,893,40,60,50.025,612,114,ok
58,appear,1649,893,40,60,43.351,612,114,ok
58,disappear,1649,893,40,60,37.010,612,114,ok
59,appear,1649,893,40,60,26.205,612,114,ok
59,disappear,1649,893,40,60,25.047,612,114,ok
60,appear,1649,893,40,60,24.255,612,114,ok
60,disappear,1649,893,40,60,46.668,612,114,ok
61,appear,1649,893,40,60,28.009,612,114,ok
61,disappear,1649,893,40,60,29.750,612,114,ok
62,appear,1649,893,40,60,24.310,612,114,ok
62,disappear,1649,893,40,60,27.579,612,114,ok
63,appear,1649,893,40,60,45.194,612,114,ok
63,disappear,1649,893,40,60,24.290,612,114,ok
64,appear,1649,893,40,60,30.366,612,114,ok
64,disappear,1649,893,40,60,45.428,612,114,ok
65,appear,1649,893,40,60,22.714,612,114,ok
65,disappear,1649,893,40,60,41.681,612,114,ok
66,appear,1649,893,40,60,23.006,612,114,ok
66,disappear,1649,893,40,60,16.814,612,114,ok
67,appear,1649,893,40,60,46.402,612,114,ok
67,disappear,1649,893,40,60,35.916,612,114,ok
68,appear,1649,893,40,60,42.448,612,114,ok
68,disappear,1649,893,40,60,22.733,612,114,ok
69,appear,1649,893,40,60,26.993,612,114,ok
69,disappear,1649,893,40,60,43.497,612,114,ok
70,appear,1649,893,40,60,23.421,612,114,ok
70,disappear,1649,893,40,60,27.392,612,114,ok
71,appear,1649,893,40,60,37.010,612,114,ok
71,disappear,1649,893,40,60,24.719,612,114,ok
72,appear,1649,893,40,60,18.957,612,114,ok
72,disappear,1649,893,40,60,26.909,612,114,ok
73,appear,1649,893,40,60,23.412,612,114,ok
73,disappear,1649,893,40,60,23.222,612,114,ok
74,appear,1649,893,40,60,29.324,612,114,ok
74,disappear,1649,893,40,60,29.090,612,114,ok
75,appear,1649,893,40,60,25.233,612,114,ok
75,disappear,1649,893,40,60,46.406,612,114,ok
76,appear,1649,893,40,60,46.213,612,114,ok
76,disappear,1649,893,40,60,22.603,612,114,ok
77,appear,1649,893,40,60,22.769,612,114,ok
77,disappear,1649,893,40,60,29.211,612,114,ok
78,appear,1649,893,40,60,27.195,612,114,ok
78,disappear,1649,893,40,60,45.717,612,114,ok
79,appear,1649,893,40,60,22.512,612,114,ok
79,disappear,1649,893,40,60,27.619,612,114,ok
80,appear,1649,893,40,60,23.680,612,114,ok
80,disappear,1649,893,40,60,25.507,612,114,ok
81,appear,1649,893,40,60,42.945,612,114,ok
81,disappear,1649,893,40,60,23.846,612,114,ok
82,appear,1649,893,40,60,48.019,612,114,ok
82,disappear,1649,893,40,60,47.145,612,114,ok
83,appear,1649,893,40,60,45.838,612,114,ok
83,disappear,1649,893,40,60,43.211,612,114,ok
84,appear,1649,893,40,60,22.622,612,114,ok
84,disappear,1649,893,40,60,27.878,612,114,ok
85,appear,1649,893,40,60,41.184,612,114,ok
85,disappear,1649,893,40,60,35.980,612,114,ok
86,appear,1649,893,40,60,45.272,612,114,ok
86,disappear,1649,893,40,60,46.313,612,114,ok
87,appear,1649,893,40,60,44.012,612,114,ok
87,disappear,1649,893,40,60,24.284,612,114,ok
88,appear,1649,893,40,60,22.487,612,114,ok
88,disappear,1649,893,40,60,39.091,612,114,ok
89,appear,1649,893,40,60,43.279,612,114,ok
89,disappear,1649,893,40,60,26.325,612,114,ok
90,appear,1649,893,40,60,44.489,612,114,ok
90,disappear,1649,893,40,60,46.840,612,114,ok
91,appear,1649,893,40,60,23.474,612,114,ok
91,disappear,1649,893,40,60,44.082,612,114,ok
92,appear,1649,893,40,60,44.901,612,114,ok
92,disappear,1649,893,40,60,23.050,612,114,ok
93,appear,1649,893,40,60,43.700,612,114,ok
93,disappear,1649,893,40,60,22.293,612,114,ok
94,appear,1649,893,40,60,23.760,612,114,ok
94,disappear,1649,893,40,60,23.371,612,114,ok
95,appear,1649,893,40,60,42.098,612,114,ok
95,disappear,1649,893,40,60,22.544,612,114,ok
96,appear,1649,893,40,60,44.810,612,114,ok
96,disappear,1649,893,40,60,23.216,612,114,ok
97,appear,1649,893,40,60,22.541,612,114,ok
97,disappear,1649,893,40,60,31.722,612,114,ok
98,appear,1649,893,40,60,23.884,612,114,ok
98,disappear,1649,893,40,60,24.616,612,114,ok
99,appear,1649,893,40,60,19.065,612,114,ok
99,disappear,1649,893,40,60,29.766,612,114,ok
