index,phase,watch_x,watch_y,watch_w,watch_h,latency_ms,best_dist,changed_pixels,status
54,appear,1158,851,40,60,16.110,617,121,ok
54,disappear,1158,851,40,60,14.543,617,121,ok
55,appear,1158,851,40,60,15.129,617,121,ok
55,disappear,1158,851,40,60,16.517,617,121,ok
56,appear,1158,851,40,60,15.059,617,121,ok
56,disappear,1158,851,40,60,15.155,617,121,ok
57,appear,1158,851,40,60,14.484,617,121,ok
57,disappear,1158,851,40,60,18.716,617,121,ok
58,appear,1158,851,40,60,11.391,617,121,ok
58,disappear,1158,851,40,60,13.096,617,121,ok
59,appear,1158,851,40,60,15.983,617,121,ok
59,disappear,1158,851,40,60,17.029,617,121,ok
60,appear,1158,851,40,60,14.780,617,121,ok
60,disappear,1158,851,40,60,19.989,617,121,ok
61,appear,1158,851,40,60,14.972,617,121,ok
61,disappear,1158,851,40,60,15.408,617,121,ok
62,appear,1158,851,40,60,14.556,617,121,ok
62,disappear,1158,851,40,60,16.767,617,121,ok
63,appear,1158,851,40,60,14.633,617,121,ok
63,disappear,1158,851,40,60,14.641,617,121,ok
64,appear,1158,851,40,60,14.401,617,121,ok
64,disappear,1158,851,40,60,14.787,617,121,ok
65,appear,1158,851,40,60,17.045,617,121,ok
65,disappear,1158,851,40,60,14.464,617,121,ok
66,appear,1158,851,40,60,13.958,617,121,ok
66,disappear,1158,851,40,60,14.847,617,121,ok
67,appear,1158,851,40,60,14.677,617,121,ok
67,disappear,1158,851,40,60,14.766,617,121,ok
68,appear,1158,851,40,60,17.248,617,121,ok
68,disappear,1158,851,40,60,14.638,617,121,ok
69,appear,1158,851,40,60,15.435,617,121,ok
69,disappear,1158,851,40,60,16.846,617,121,ok
70,appear,1158,851,40,60,15.388,617,121,ok
70,disappear,1158,851,40,60,14.569,617,121,ok
71,appear,1158,851,40,60,14.460,617,121,ok
71,disappear,1158,851,40,60,17.255,617,121,ok
72,appear,1158,851,40,60,15.020,617,121,ok
72,disappear,1158,851,40,60,19.122,617,121,ok
73,appear,1158,851,40,60,16.635,617,121,ok
73,disappear,1158,851,40,60,14.905,617,121,ok
74,appear,1158,851,40,60,15.757,617,121,ok
74,disappear,1158,851,40,60,14.951,617,121,ok
75,appear,1158,851,40,60,14.683,617,121,ok
75,disappear,1158,851,40,60,16.667,617,121,ok
76,appear,1158,851,40,60,15.369,617,121,ok
76,disappear,1158,851,40,60,14.483,617,121,ok
77,appear,1158,851,40,60,14.356,617,121,ok
77,disappear,1158,851,40,60,14.940,617,121,ok
78,appear,1158,851,40,60,16.860,617,121,ok
78,disappear,1158,851,40,60,14.835,617,121,ok
79,appear,1158,851,40,60,15.038,617,121,ok
79,disappear,1158,851,40,60,14.846,617,121,ok
80,appear,1158,851,40,60,16.719,617,121,ok
80,disappear,1158,851,40,60,14.948,617,121,ok
81,appear,1158,851,40,60,14.693,617,121,ok
81,disappear,1158,851,40,60,14.839,617,121,ok
82,appear,1158,851,40,60,14.604,617,121,ok
82,disappear,1158,851,40,60,17.856,617,121,ok
83,appear,1158,851,40,60,15.090,617,121,ok
83,disappear,1158,851,40,60,19.692,617,121,ok
84,appear,1158,851,40,60,19.611,617,121,ok
84,disappear,1158,851,40,60,16.751,617,121,ok
85,appear,1158,851,40,60,14.567,617,121,ok
85,disappear,1158,851,40,60,14.429,617,121,ok
86,appear,1158,851,40,60,14.602,617,121,ok
86,disappear,1158,851,40,60,17.352,617,121,ok
87,appear,1158,851,40,60,13.979,617,121,ok
87,disappear,1158,851,40,60,15.778,617,121,ok
88,appear,1158,851,40,60,14.832,617,121,ok
88,disappear,1158,851,40,60,16.266,617,121,ok
89,appear,1158,851,40,60,15.001,617,121,ok
89,disappear,1158,851,40,60,15.636,617,121,ok
90,appear,1158,851,40,60,15.057,617,121,ok
90,disappear,1158,851,40,60,17.396,617,121,ok
91,appear,1158,851,40,60,14.529,617,121,ok
91,disappear,1158,851,40,60,14.271,617,121,ok
92,appear,1158,851,40,60,14.088,617,121,ok
92,disappear,1158,851,40,60,18.543,617,121,ok
93,appear,1158,851,40,60,14.962,617,121,ok
93,disappear,1158,851,40,60,15.094,617,121,ok
94,appear,1158,851,40,60,15.494,617,121,ok
94,disappear,1158,851,40,60,16.995,617,121,ok
95,appear,1158,851,40,60,15.773,617,121,ok
95,disappear,1158,851,40,60,14.841,617,121,ok
96,appear,1158,851,40,60,14.839,617,121,ok
96,disappear,1158,851,40,60,14.614,617,121,ok
97,appear,1158,851,40,60,17.489,617,121,ok
97,disappear,1158,851,40,60,14.689,617,121,ok
98,appear,1158,851,40,60,14.434,617,121,ok
98,disappear,1158,851,40,60,14.673,617,121,ok
99,appear,1158,851,40,60,14.731,617,121,ok
99,disappear,1158,851,40,60,16.822,617,121,ok
